id_alumno,genero,edad,provincia,situacion_laboral,horas_trabajo_sem,horas_estudio_sem,materia,asistencia_pct,parcial_1_pct,parcial_2_pct,parcial_3_pct,nota_final_pct,condicion_cursado,aprobado
274,F,36,Buenos Aires,Part-time,16,9.0,Proyecto Integrador,81,71,54,65,53,Regular,No
275,F,19,Entre Rios,Part-time,16,9.0,Proyecto Integrador,98,72,73,81,76,Promocion,Si
276,F,21,Buenos Aires,No trabaja,0,13.0,Proyecto Integrador,95,48,89,82,72,Regular,Si
277,F,19,Entre Rios,No trabaja,0,6.0,Proyecto Integrador,98,57,76,74,76,Regular,Si
278,F,27,CABA,No trabaja,0,5.0,Proyecto Integrador,73,51,62,73,51,Libre,No
279,M,36,Buenos Aires,Full-time,37,5.0,Proyecto Integrador,74,45,50,36,65,Libre,No
280,M,28,CABA,No trabaja,0,10.0,Proyecto Integrador,96,80,75,75,94,Promocion,Si
281,F,39,Cordoba,Full-time,48,5.0,Proyecto Integrador,78,40,42,43,72,Libre,Si
282,M,36,Entre Rios,No trabaja,0,16.0,Proyecto Integrador,88,81,60,79,89,Regular,Si
283,M,18,Chaco,No trabaja,0,6.0,Proyecto Integrador,83,51,72,63,64,Regular,No
284,M,27,Buenos Aires,Full-time,43,9.0,Proyecto Integrador,72,65,57,79,71,Libre,Si
285,M,18,Cordoba,Part-time,17,10.0,Proyecto Integrador,79,55,62,54,73,Libre,Si
286,M,18,Buenos Aires,Part-time,24,5.0,Proyecto Integrador,74,39,43,55,37,Libre,No
287,F,37,Buenos Aires,No trabaja,0,15.0,Proyecto Integrador,96,81,76,72,72,Promocion,Si
288,M,41,Buenos Aires,Part-time,17,8.0,Proyecto Integrador,85,58,55,55,83,Regular,Si
289,M,23,Cordoba,No trabaja,0,4.0,Proyecto Integrador,79,58,53,57,48,Libre,No
290,M,18,Buenos Aires,Full-time,44,12.0,Proyecto Integrador,68,60,61,61,52,Libre,No
291,M,18,Buenos Aires,No trabaja,0,15.0,Proyecto Integrador,100,72,84,66,76,Regular,Si
292,F,39,Santa Fe,Full-time,46,8.0,Proyecto Integrador,84,60,60,60,91,Regular,Si
293,M,24,Buenos Aires,Full-time,39,6.0,Proyecto Integrador,85,57,53,47,57,Regular,No
294,M,18,Entre Rios,Part-time,18,15.0,Proyecto Integrador,84,67,73,76,87,Regular,Si
295,M,18,Buenos Aires,Part-time,23,14.0,Proyecto Integrador,78,64,66,91,73,Libre,Si
296,M,25,Buenos Aires,No trabaja,0,9.0,Proyecto Integrador,76,79,67,50,72,Libre,Si
297,F,37,Misiones,Full-time,47,8.0,Proyecto Integrador,66,61,45,44,63,Libre,No
298,F,27,Buenos Aires,No trabaja,0,8.0,Proyecto Integrador,90,62,64,70,70,Regular,Si
299,F,21,Tucuman,No trabaja,0,6.0,Proyecto Integrador,83,59,59,44,60,Regular,No
300,M,37,Salta,Part-time,26,3.0,Proyecto Integrador,69,41,70,47,65,Libre,No
301,F,21,La Pampa,Part-time,18,8.0,Proyecto Integrador,70,61,56,46,55,Libre,No
302,F,22,Cordoba,Full-time,44,3.0,Proyecto Integrador,78,54,24,47,54,Libre,No
303,M,36,Rio Negro,No trabaja,0,16.0,Proyecto Integrador,88,72,74,81,80,Promocion,Si
304,M,23,Tierra del Fuego,Full-time,41,4.0,Proyecto Integrador,68,45,57,39,62,Libre,No
305,M,26,Chaco,No trabaja,0,14.0,Proyecto Integrador,97,93,92,80,83,Promocion,Si
306,F,28,Cordoba,No trabaja,0,10.0,Proyecto Integrador,80,61,67,61,58,Regular,No
307,F,18,Rio Negro,Part-time,7,5.0,Proyecto Integrador,87,48,73,49,44,Regular,No
308,M,27,Jujuy,No trabaja,0,3.0,Proyecto Integrador,60,34,17,37,51,Libre,No
309,M,38,Tucuman,Full-time,38,,Proyecto Integrador,74,69,39,54,68,Libre,No
310,M,25,Buenos Aires,Full-time,42,10.0,Proyecto Integrador,66,54,47,50,53,Libre,No
311,F,26,Chaco,No trabaja,0,18.0,Proyecto Integrador,94,92,53,89,81,Regular,Si
312,F,33,Cordoba,Full-time,42,3.0,Proyecto Integrador,93,61,56,52,65,Regular,No
313,M,24,Buenos Aires,Full-time,32,6.0,Proyecto Integrador,69,58,44,46,44,Libre,No
314,F,47,CABA,No trabaja,0,9.0,Proyecto Integrador,100,70,70,65,61,Regular,No
315,M,19,Corrientes,Full-time,45,6.0,Proyecto Integrador,74,46,45,49,58,Libre,No
316,F,35,Buenos Aires,Part-time,11,5.0,Proyecto Integrador,89,45,60,47,40,Regular,No
317,F,18,Santa Fe,Full-time,38,10.0,Proyecto Integrador,83,68,78,64,71,Regular,Si
318,M,30,San Juan,No trabaja,0,12.0,Proyecto Integrador,87,61,81,68,69,Regular,No
319,F,29,Rio Negro,Part-time,10,14.0,Proyecto Integrador,86,63,78,76,54,Regular,No
320,F,18,Buenos Aires,Part-time,15,2.0,Proyecto Integrador,95,58,66,55,65,Regular,No
321,F,19,Buenos Aires,Full-time,37,5.0,Proyecto Integrador,95,53,70,55,69,Regular,No
322,M,19,Tucuman,Part-time,15,14.0,Proyecto Integrador,79,79,79,50,87,Libre,Si
323,F,18,San Juan,Part-time,15,8.0,Proyecto Integrador,80,53,64,37,58,Regular,No
324,F,37,San Juan,No trabaja,0,8.0,Proyecto Integrador,85,79,53,63,52,Regular,No
325,F,20,Buenos Aires,No trabaja,0,4.0,Proyecto Integrador,71,41,56,51,60,Libre,No
326,F,23,Buenos Aires,Part-time,20,7.0,Proyecto Integrador,66,49,53,51,62,Libre,No
327,F,29,CABA,No trabaja,0,7.0,Proyecto Integrador,99,69,67,62,75,Regular,Si
328,M,27,Cordoba,No trabaja,0,18.0,Proyecto Integrador,98,96,95,100,69,Promocion,No
329,F,24,Cordoba,No trabaja,0,13.0,Proyecto Integrador,95,68,66,60,81,Regular,Si
330,M,36,Buenos Aires,Full-time,41,12.0,Proyecto Integrador,83,55,78,72,78,Regular,Si
331,F,18,Santa Fe,No trabaja,0,0.0,Proyecto Integrador,74,51,39,43,71,Libre,Si
332,M,29,Buenos Aires,No trabaja,0,6.0,Proyecto Integrador,71,36,44,64,73,Libre,Si
333,M,19,Buenos Aires,Part-time,16,8.0,Proyecto Integrador,71,59,49,78,54,Libre,No
334,M,23,Santa Fe,Part-time,30,12.0,Proyecto Integrador,86,81,62,52,83,Regular,Si
335,M,19,Rio Negro,No trabaja,0,12.0,Proyecto Integrador,87,53,54,66,67,Regular,No
336,M,28,Chaco,No trabaja,0,10.0,Proyecto Integrador,100,85,49,83,70,Regular,Si
337,F,20,Misiones,Part-time,22,12.0,Proyecto Integrador,96,57,66,49,65,Regular,No
338,F,27,Rio Negro,Full-time,41,6.0,Proyecto Integrador,93,47,69,59,73,Regular,Si
339,F,21,Buenos Aires,Full-time,49,0.0,Proyecto Integrador,85,43,53,62,75,Regular,Si
340,F,21,Rio Negro,Part-time,21,13.0,Proyecto Integrador,86,77,67,53,84,Regular,Si
341,F,29,Cordoba,Part-time,18,10.0,Proyecto Integrador,77,45,55,50,56,Libre,No
342,F,24,Santa Fe,Full-time,50,5.0,Proyecto Integrador,83,55,54,38,68,Regular,No
343,F,18,Santa Fe,No trabaja,0,16.0,Proyecto Integrador,100,83,86,87,91,Promocion,Si
344,X,25,Buenos Aires,Part-time,29,1.0,Proyecto Integrador,77,37,49,54,60,Libre,No
345,M,18,Buenos Aires,Part-time,13,4.0,Proyecto Integrador,72,72,48,48,60,Libre,No
346,M,33,Santa Fe,Full-time,41,13.0,Proyecto Integrador,81,81,53,71,72,Regular,Si
347,M,18,Tucuman,No trabaja,0,6.0,Proyecto Integrador,75,50,59,58,76,Libre,Si
348,F,35,Buenos Aires,Part-time,25,3.0,Proyecto Integrador,88,55,58,45,59,Regular,No
349,F,26,Tierra del Fuego,No trabaja,0,16.0,Proyecto Integrador,100,81,84,76,74,Promocion,Si
350,F,29,Rio Negro,Part-time,21,16.0,Proyecto Integrador,88,63,58,70,68,Regular,No
351,F,18,Mendoza,No trabaja,0,18.0,Proyecto Integrador,100,81,69,76,57,Regular,No
352,F,30,Buenos Aires,No trabaja,0,11.0,Proyecto Integrador,96,62,55,75,87,Regular,Si
353,F,34,Buenos Aires,No trabaja,0,18.0,Proyecto Integrador,100,79,84,83,93,Promocion,Si
354,M,33,Tucuman,Part-time,10,16.0,Proyecto Integrador,84,73,56,82,84,Regular,Si
355,M,29,Tucuman,Part-time,18,10.0,Proyecto Integrador,78,67,71,46,67,Libre,No
356,F,26,Misiones,No trabaja,0,13.0,Proyecto Integrador,100,77,83,77,72,Promocion,Si
357,M,18,Cordoba,No trabaja,0,15.0,Proyecto Integrador,82,57,53,69,74,Regular,Si
358,M,26,CABA,Part-time,11,20.0,Proyecto Integrador,96,84,76,77,89,Promocion,Si
359,M,43,Buenos Aires,Part-time,20,9.0,Proyecto Integrador,87,63,71,65,81,Regular,Si
360,F,24,Mendoza,No trabaja,0,5.0,Proyecto Integrador,68,47,61,47,60,Libre,No
361,M,18,Tucuman,No trabaja,0,3.0,Proyecto Integrador,83,53,55,42,59,Regular,No
362,F,18,Buenos Aires,No trabaja,0,14.0,Proyecto Integrador,93,60,70,48,60,Regular,No
363,F,29,Buenos Aires,Part-time,20,10.0,Proyecto Integrador,86,71,52,68,66,Regular,No
364,F,41,Buenos Aires,Part-time,22,3.0,Proyecto Integrador,91,52,64,76,71,Regular,Si
365,M,23,Buenos Aires,Part-time,18,5.0,Proyecto Integrador,91,57,53,75,85,Regular,Si
366,M,32,Buenos Aires,No trabaja,0,10.0,Proyecto Integrador,93,83,72,43,75,Regular,Si
367,M,38,Chaco,Part-time,13,,Proyecto Integrador,87,61,71,76,73,Regular,Si
368,M,32,Buenos Aires,No trabaja,0,17.0,Proyecto Integrador,100,68,67,78,53,Regular,No
369,F,26,Rio Negro,Part-time,27,4.0,Proyecto Integrador,69,37,64,41,50,Libre,No
370,F,25,Salta,Part-time,19,13.0,Proyecto Integrador,82,82,62,51,66,Regular,No
371,F,36,CABA,No trabaja,0,8.0,Proyecto Integrador,68,54,52,54,41,Libre,No
372,F,18,Buenos Aires,Part-time,16,14.0,Proyecto Integrador,91,72,70,64,79,Regular,Si
373,M,41,Rio Negro,No trabaja,0,10.0,Proyecto Integrador,77,58,64,62,64,Libre,No
374,M,22,Buenos Aires,Part-time,24,12.0,Proyecto Integrador,78,46,61,72,65,Libre,No
375,F,19,Corrientes,Part-time,17,10.0,Proyecto Integrador,97,79,58,67,68,Regular,No
376,M,22,Entre Rios,Part-time,25,3.0,Proyecto Integrador,89,54,70,66,68,Regular,No
377,F,31,Buenos Aires,Part-time,11,13.0,Proyecto Integrador,90,80,88,67,70,Regular,Si
378,F,21,Cordoba,No trabaja,0,15.0,Proyecto Integrador,99,61,81,79,72,Regular,Si
379,M,27,Buenos Aires,No trabaja,0,16.0,Proyecto Integrador,82,64,48,79,65,Regular,No
380,F,18,Buenos Aires,No trabaja,0,12.0,Proyecto Integrador,100,68,79,83,77,Regular,Si
381,M,26,Salta,Part-time,20,6.0,Proyecto Integrador,97,61,71,64,65,Regular,No
382,M,38,Misiones,Full-time,34,6.0,Proyecto Integrador,87,65,74,51,74,Regular,Si
383,F,39,Buenos Aires,Full-time,44,7.0,Proyecto Integrador,75,43,56,33,45,Libre,No
384,M,28,Neuquen,No trabaja,0,13.0,Proyecto Integrador,97,63,83,69,81,Regular,Si
385,M,31,Chaco,Full-time,42,11.0,Proyecto Integrador,91,64,75,72,82,Regular,Si
386,F,29,Tierra del Fuego,No trabaja,0,2.0,Proyecto Integrador,70,45,39,54,75,Libre,Si
387,F,29,Cordoba,Part-time,32,2.0,Proyecto Integrador,83,49,52,54,51,Regular,No
388,F,43,Buenos Aires,No trabaja,0,10.0,Proyecto Integrador,93,67,69,64,89,Regular,Si
389,M,29,Chaco,No trabaja,0,13.0,Proyecto Integrador,100,84,83,76,93,Promocion,Si
390,M,25,Cordoba,No trabaja,0,13.0,Proyecto Integrador,67,57,61,74,65,Libre,No
391,M,34,Cordoba,Part-time,12,11.0,Proyecto Integrador,93,81,97,55,82,Regular,Si
392,F,28,Neuquen,No trabaja,0,16.0,Proyecto Integrador,100,87,99,79,79,Promocion,Si
393,M,19,Chaco,No trabaja,0,7.0,Proyecto Integrador,89,63,69,66,60,Regular,No
394,M,24,Neuquen,Part-time,18,14.0,Proyecto Integrador,80,48,67,59,62,Regular,No
395,M,29,Buenos Aires,Part-time,18,9.0,Proyecto Integrador,99,57,65,83,67,Regular,No
396,F,29,San Juan,No trabaja,0,17.0,Proyecto Integrador,98,84,68,73,91,Regular,Si
397,F,28,Cordoba,Part-time,17,19.0,Proyecto Integrador,94,92,90,97,74,Promocion,Si
398,F,24,CABA,Part-time,17,2.0,Proyecto Integrador,87,44,46,57,59,Regular,No
399,X,23,Neuquen,No trabaja,0,4.0,Proyecto Integrador,74,43,73,55,68,Libre,No
400,F,40,Mendoza,No trabaja,0,13.0,Proyecto Integrador,100,64,70,67,62,Regular,No
401,F,25,Tucuman,Part-time,17,15.0,Proyecto Integrador,92,79,70,55,64,Regular,No
402,F,26,Buenos Aires,Part-time,16,13.0,Proyecto Integrador,65,40,56,74,58,Libre,No
403,M,26,Santa Fe,No trabaja,0,9.0,Proyecto Integrador,73,47,64,71,70,Libre,Si
404,M,21,Entre Rios,Full-time,37,0.0,Proyecto Integrador,76,34,33,40,48,Libre,No
405,M,28,Tucuman,Part-time,17,3.0,Proyecto Integrador,77,52,49,49,52,Libre,No
406,F,18,Cordoba,No trabaja,0,20.0,Proyecto Integrador,93,89,77,84,86,Promocion,Si
407,M,41,Misiones,Part-time,13,10.0,Proyecto Integrador,88,82,62,79,80,Regular,Si
408,F,20,Misiones,No trabaja,0,9.0,Proyecto Integrador,92,50,75,72,52,Regular,No
409,F,36,Santa Fe,Part-time,26,3.0,Proyecto Integrador,90,54,65,57,60,Regular,No
410,F,18,Buenos Aires,No trabaja,0,0.0,Proyecto Integrador,79,53,41,42,54,Libre,No
411,M,31,San Juan,Full-time,41,5.0,Proyecto Integrador,74,59,59,49,61,Libre,No
412,M,23,Buenos Aires,No trabaja,0,6.0,Proyecto Integrador,79,44,74,60,57,Libre,No
413,F,33,Entre Rios,No trabaja,0,17.0,Proyecto Integrador,93,78,83,72,84,Promocion,Si
414,F,22,Santa Fe,No trabaja,0,12.0,Proyecto Integrador,85,72,62,63,55,Regular,No
415,M,37,Mendoza,Part-time,19,6.0,Proyecto Integrador,78,38,50,31,37,Libre,No
416,M,21,Misiones,No trabaja,0,9.0,Proyecto Integrador,91,59,81,70,68,Regular,No
417,M,37,Santa Fe,Full-time,43,7.0,Proyecto Integrador,96,64,56,80,74,Regular,Si
418,F,35,Cordoba,No trabaja,0,9.0,Proyecto Integrador,67,44,58,54,62,Libre,No
419,M,27,Santa Fe,No trabaja,0,9.0,Proyecto Integrador,86,70,77,76,68,Promocion,No
420,M,18,Misiones,Full-time,33,6.0,Proyecto Integrador,79,68,52,56,57,Libre,No
421,M,32,Cordoba,No trabaja,0,11.0,Proyecto Integrador,75,64,64,53,75,Libre,Si
422,F,20,Buenos Aires,No trabaja,0,3.0,Proyecto Integrador,93,71,54,72,60,Regular,No
423,F,18,Tucuman,No trabaja,0,14.0,Proyecto Integrador,73,62,69,55,61,Libre,No
424,M,39,CABA,Part-time,16,12.0,Proyecto Integrador,98,79,64,65,53,Regular,No
425,F,18,San Luis,Part-time,28,12.0,Proyecto Integrador,95,72,52,80,71,Regular,Si
426,M,35,Buenos Aires,Part-time,25,7.0,Proyecto Integrador,84,51,53,47,51,Regular,No
427,F,41,San Luis,No trabaja,0,12.0,Proyecto Integrador,70,52,56,60,56,Libre,No
428,F,28,Buenos Aires,No trabaja,0,14.0,Proyecto Integrador,80,58,78,72,56,Regular,No
429,F,26,Chaco,Part-time,19,16.0,Proyecto Integrador,94,78,56,66,75,Regular,Si
430,M,31,Buenos Aires,Full-time,48,4.0,Proyecto Integrador,80,67,52,57,68,Regular,No
431,M,18,Entre Rios,No trabaja,0,11.0,Proyecto Integrador,94,85,70,77,87,Promocion,Si
432,X,28,Buenos Aires,No trabaja,0,6.0,Proyecto Integrador,87,69,61,65,69,Regular,No
433,M,37,Chaco,No trabaja,0,12.0,Proyecto Integrador,91,43,48,65,64,Regular,No
434,F,29,Mendoza,No trabaja,0,13.0,Proyecto Integrador,90,88,76,58,77,Regular,Si
435,M,18,Buenos Aires,No trabaja,0,5.0,Proyecto Integrador,85,52,68,70,65,Regular,No
436,M,22,Buenos Aires,Full-time,37,16.0,Proyecto Integrador,87,65,81,63,84,Regular,Si
437,F,34,Mendoza,Part-time,14,1.0,Proyecto Integrador,92,45,59,59,64,Regular,No
438,M,32,Salta,Full-time,42,0.0,Proyecto Integrador,73,46,38,42,55,Libre,No
439,M,36,Santa Fe,Part-time,26,6.0,Proyecto Integrador,82,70,65,56,70,Regular,Si
440,M,34,Cordoba,No trabaja,0,4.0,Proyecto Integrador,79,42,65,77,50,Libre,No
441,M,28,San Juan,Full-time,50,14.0,Proyecto Integrador,91,53,50,70,82,Regular,Si
442,M,21,Misiones,No trabaja,0,5.0,Proyecto Integrador,72,63,57,68,45,Libre,No
443,M,18,Buenos Aires,No trabaja,0,10.0,Proyecto Integrador,89,81,81,58,75,Regular,Si
444,F,31,CABA,No trabaja,0,15.0,Proyecto Integrador,88,68,64,63,70,Regular,Si
445,M,29,San Juan,No trabaja,0,1.0,Proyecto Integrador,90,48,47,60,59,Regular,No
446,F,24,Buenos Aires,No trabaja,0,5.0,Proyecto Integrador,94,78,65,55,62,Regular,No
447,F,29,Tucuman,Part-time,21,5.0,Proyecto Integrador,84,49,48,48,63,Regular,No
448,M,25,Cordoba,No trabaja,0,6.0,Proyecto Integrador,89,55,58,50,74,Regular,Si
449,F,21,Buenos Aires,No trabaja,0,14.0,Proyecto Integrador,100,73,80,64,85,Regular,Si
450,M,18,Buenos Aires,Full-time,55,1.0,Proyecto Integrador,61,20,52,39,44,Libre,No
451,M,18,Buenos Aires,No trabaja,0,13.0,Proyecto Integrador,81,68,70,61,68,Regular,No
452,M,23,Buenos Aires,Part-time,23,16.0,Proyecto Integrador,86,64,70,75,76,Regular,Si
453,F,27,Buenos Aires,No trabaja,0,8.0,Proyecto Integrador,100,58,70,70,60,Regular,No
454,M,29,Tucuman,Part-time,33,7.0,Proyecto Integrador,78,60,64,54,66,Libre,No
455,M,19,Buenos Aires,Full-time,37,6.0,Proyecto Integrador,75,49,39,47,73,Libre,Si
456,M,34,Neuquen,Full-time,33,8.0,Proyecto Integrador,77,79,70,67,58,Libre,No
457,M,19,Santa Fe,No trabaja,0,12.0,Proyecto Integrador,83,64,58,71,55,Regular,No
458,M,28,Cordoba,No trabaja,0,2.0,Proyecto Integrador,79,58,40,48,51,Libre,No
459,M,26,Jujuy,Full-time,46,14.0,Proyecto Integrador,76,50,68,60,63,Libre,No
460,M,37,Entre Rios,Part-time,27,14.0,Proyecto Integrador,93,66,61,88,71,Regular,Si
461,F,18,Buenos Aires,Part-time,23,16.0,Proyecto Integrador,86,74,68,80,66,Regular,No
462,F,34,Buenos Aires,No trabaja,0,5.0,Proyecto Integrador,83,56,44,50,41,Regular,No
463,F,35,Entre Rios,No trabaja,0,12.0,Proyecto Integrador,82,85,46,66,60,Regular,No
464,M,32,Cordoba,No trabaja,0,13.0,Proyecto Integrador,90,70,61,71,86,Regular,Si
465,M,36,Buenos Aires,No trabaja,0,10.0,Proyecto Integrador,99,75,100,46,92,Regular,Si
466,M,29,Cordoba,No trabaja,0,11.0,Proyecto Integrador,81,33,63,41,63,Regular,No
467,F,28,Buenos Aires,No trabaja,0,15.0,Proyecto Integrador,85,69,63,57,50,Regular,No
468,M,24,Cordoba,Full-time,35,6.0,Proyecto Integrador,96,66,53,62,69,Regular,No
469,M,21,Corrientes,No trabaja,0,5.0,Proyecto Integrador,90,60,57,41,64,Regular,No
470,M,25,Jujuy,Part-time,14,4.0,Proyecto Integrador,82,64,46,36,50,Regular,No
471,M,36,Tierra del Fuego,No trabaja,0,19.0,Proyecto Integrador,79,87,48,63,53,Libre,No
472,F,32,Salta,Part-time,27,17.0,Proyecto Integrador,84,61,72,66,66,Regular,No
473,F,29,Cordoba,No trabaja,0,11.0,Proyecto Integrador,76,70,67,70,88,Libre,Si
474,M,18,Chaco,Full-time,43,12.0,Proyecto Integrador,79,83,60,55,56,Libre,No
475,F,22,San Juan,Part-time,18,10.0,Proyecto Integrador,89,65,74,71,99,Regular,Si
476,M,18,Mendoza,Part-time,33,3.0,Proyecto Integrador,94,55,55,44,63,Regular,No
477,M,22,CABA,Full-time,49,0.0,Proyecto Integrador,83,55,44,37,52,Regular,No
478,F,35,Buenos Aires,No trabaja,0,17.0,Proyecto Integrador,95,96,74,70,100,Promocion,Si
479,F,27,San Luis,No trabaja,0,11.0,Proyecto Integrador,73,56,58,77,90,Libre,Si
480,F,41,Buenos Aires,Full-time,44,8.0,Proyecto Integrador,85,66,60,73,91,Regular,Si
481,M,31,Buenos Aires,No trabaja,0,12.0,Proyecto Integrador,86,63,67,76,59,Regular,No
482,F,18,Buenos Aires,Full-time,42,0.0,Proyecto Integrador,85,58,59,60,72,Regular,Si
483,F,28,Buenos Aires,Full-time,45,12.0,Proyecto Integrador,84,65,75,74,75,Regular,Si
484,M,26,Buenos Aires,No trabaja,0,6.0,Proyecto Integrador,82,44,76,47,64,Regular,No
485,M,27,CABA,Part-time,22,9.0,Proyecto Integrador,92,61,86,63,77,Regular,Si
486,F,31,Buenos Aires,Full-time,40,7.0,Proyecto Integrador,80,42,50,58,58,Regular,No
487,M,18,Buenos Aires,No trabaja,0,17.0,Proyecto Integrador,94,60,75,60,57,Regular,No
488,M,31,Mendoza,Part-time,27,11.0,Proyecto Integrador,85,77,68,78,63,Regular,No
489,F,27,Cordoba,No trabaja,0,11.0,Proyecto Integrador,89,69,59,57,72,Regular,Si
490,M,26,Buenos Aires,No trabaja,0,4.0,Proyecto Integrador,69,29,32,31,58,Libre,No
491,M,20,La Pampa,Part-time,27,3.0,Proyecto Integrador,68,35,37,46,47,Libre,No
492,F,34,Corrientes,No trabaja,0,14.0,Proyecto Integrador,85,64,62,44,63,Regular,No
493,M,26,Buenos Aires,No trabaja,0,5.0,Proyecto Integrador,67,47,51,50,57,Libre,No
494,F,32,Jujuy,Part-time,26,12.0,Proyecto Integrador,88,62,74,54,71,Regular,Si
495,F,23,Buenos Aires,No trabaja,0,8.0,Proyecto Integrador,100,66,77,68,82,Regular,Si
496,M,18,CABA,Part-time,24,10.0,Proyecto Integrador,79,53,74,79,76,Libre,Si
497,F,26,Buenos Aires,Part-time,19,6.0,Proyecto Integrador,85,63,62,60,65,Regular,No
498,M,25,Buenos Aires,Part-time,15,11.0,Proyecto Integrador,100,64,69,62,64,Regular,No
499,F,18,Santa Fe,No trabaja,0,10.0,Proyecto Integrador,82,59,50,60,69,Regular,No
500,M,25,Chaco,Part-time,9,7.0,Proyecto Integrador,93,60,81,67,61,Regular,No
501,F,28,Buenos Aires,No trabaja,0,13.0,Proyecto Integrador,80,68,43,57,75,Regular,Si
502,F,18,Buenos Aires,Full-time,46,12.0,Proyecto Integrador,99,74,88,71,78,Promocion,Si
503,F,34,Mendoza,No trabaja,0,17.0,Proyecto Integrador,88,73,96,85,66,Promocion,No
504,F,26,Buenos Aires,Part-time,26,8.0,Proyecto Integrador,59,60,39,57,80,Libre,Si
505,F,24,Mendoza,No trabaja,0,13.0,Proyecto Integrador,84,48,57,82,59,Regular,No
506,F,32,Buenos Aires,Part-time,24,6.0,Proyecto Integrador,87,62,59,60,79,Regular,Si
507,F,46,Buenos Aires,Part-time,21,9.0,Proyecto Integrador,84,66,70,74,78,Regular,Si
508,F,19,Mendoza,No trabaja,0,17.0,Proyecto Integrador,85,78,63,68,84,Regular,Si
509,M,39,Buenos Aires,No trabaja,0,2.0,Proyecto Integrador,90,60,76,57,50,Regular,No
510,F,18,Cordoba,No trabaja,0,17.0,Proyecto Integrador,84,57,85,74,60,Regular,No
511,M,32,Buenos Aires,No trabaja,0,18.0,Proyecto Integrador,96,82,72,74,91,Promocion,Si
512,F,29,Santa Fe,Part-time,14,5.0,Proyecto Integrador,75,50,65,53,67,Libre,No
513,F,27,Rio Negro,Part-time,14,6.0,Proyecto Integrador,84,66,58,62,66,Regular,No
514,F,41,Neuquen,No trabaja,0,14.0,Proyecto Integrador,80,70,68,77,81,Regular,Si
515,M,29,San Luis,Full-time,45,2.0,Proyecto Integrador,84,40,57,46,44,Regular,No
516,M,26,Buenos Aires,No trabaja,0,3.0,Proyecto Integrador,86,74,46,48,62,Regular,No
517,M,35,Salta,No trabaja,0,5.0,Proyecto Integrador,91,62,54,54,61,Regular,No
518,M,21,Buenos Aires,Full-time,41,6.0,Proyecto Integrador,79,59,49,75,63,Libre,No
519,F,18,Buenos Aires,Part-time,17,15.0,Proyecto Integrador,92,74,72,53,80,Regular,Si
520,M,27,Santa Fe,No trabaja,0,9.0,Proyecto Integrador,72,40,45,61,55,Libre,No
521,F,27,Buenos Aires,No trabaja,0,14.0,Proyecto Integrador,99,57,51,68,73,Regular,Si
522,M,22,Rio Negro,No trabaja,0,17.0,Proyecto Integrador,93,74,70,86,74,Promocion,Si
523,M,22,Buenos Aires,No trabaja,0,18.0,Proyecto Integrador,95,76,84,83,77,Promocion,Si
524,F,34,San Luis,Part-time,27,11.0,Proyecto Integrador,77,66,76,64,65,Libre,No
525,M,18,Buenos Aires,No trabaja,0,14.0,Proyecto Integrador,98,74,74,77,81,Promocion,Si
526,M,39,Mendoza,Full-time,33,8.0,Proyecto Integrador,86,67,48,70,54,Regular,No
527,F,37,Santa Fe,No trabaja,0,11.0,Proyecto Integrador,88,76,52,55,73,Regular,Si
528,M,30,Buenos Aires,No trabaja,0,8.0,Proyecto Integrador,75,76,57,65,75,Libre,Si
529,F,18,Corrientes,No trabaja,0,8.0,Proyecto Integrador,98,71,68,78,68,Regular,No
530,M,18,Santa Fe,No trabaja,0,5.0,Proyecto Integrador,84,55,54,59,76,Regular,Si
531,F,22,Santa Fe,No trabaja,0,,Proyecto Integrador,71,47,40,46,49,Libre,No
532,M,32,Jujuy,Full-time,37,0.0,Proyecto Integrador,72,46,65,36,72,Libre,Si
533,F,27,Buenos Aires,Part-time,20,15.0,Proyecto Integrador,81,43,66,55,60,Regular,No
534,M,26,CABA,Part-time,20,0.0,Proyecto Integrador,81,64,57,44,52,Regular,No
535,M,29,Tucuman,No trabaja,0,8.0,Proyecto Integrador,78,55,74,46,80,Libre,Si
536,F,26,Buenos Aires,Part-time,19,3.0,Proyecto Integrador,53,38,45,53,61,Libre,No
537,F,18,Chaco,No trabaja,0,12.0,Proyecto Integrador,100,64,67,79,80,Regular,Si
538,F,37,Misiones,Part-time,28,,Proyecto Integrador,82,83,70,72,69,Promocion,No
539,F,30,La Pampa,No trabaja,0,15.0,Proyecto Integrador,100,84,77,74,79,Promocion,Si
540,X,28,Buenos Aires,Part-time,17,12.0,Proyecto Integrador,94,68,73,72,62,Regular,No
541,M,30,Buenos Aires,No trabaja,0,17.0,Proyecto Integrador,87,65,81,67,85,Regular,Si
542,M,42,CABA,Part-time,30,11.0,Proyecto Integrador,99,42,70,62,83,Regular,Si
543,F,18,Tucuman,Part-time,21,5.0,Proyecto Integrador,81,47,56,53,69,Regular,No
544,M,29,Tucuman,No trabaja,0,10.0,Proyecto Integrador,97,70,77,82,81,Promocion,Si
545,M,23,Misiones,No trabaja,0,17.0,Proyecto Integrador,94,95,91,73,98,Promocion,Si
546,M,24,CABA,Part-time,23,8.0,Proyecto Integrador,94,84,80,73,63,Promocion,No
547,M,33,Corrientes,No trabaja,0,14.0,Proyecto Integrador,87,78,73,75,86,Promocion,Si
